image,total_boxes,train_boxes,other_boxes
VAIPE_P_819_1,3,3,0
VAIPE_P_819_10,3,3,0
VAIPE_P_819_11,4,4,0
VAIPE_P_819_12,3,3,0
VAIPE_P_819_13,4,4,0
VAIPE_P_819_14,3,3,0
VAIPE_P_819_15,4,4,0
VAIPE_P_819_16,4,4,0
VAIPE_P_819_17,3,3,0
VAIPE_P_819_2,3,3,0
VAIPE_P_819_3,3,3,0
VAIPE_P_819_4,3,3,0
VAIPE_P_819_5,3,3,0
VAIPE_P_819_6,4,4,0
VAIPE_P_819_7,4,4,0
VAIPE_P_819_8,4,4,0
VAIPE_P_819_9,4,4,0
VAIPE_P_81_0,6,2,4
VAIPE_P_81_1,4,2,2
VAIPE_P_81_2,4,2,2
VAIPE_P_820_0,7,7,0
VAIPE_P_820_1,8,8,0
VAIPE_P_820_2,8,8,0
VAIPE_P_820_3,8,8,0
VAIPE_P_821_0,8,8,0
VAIPE_P_821_1,7,7,0
VAIPE_P_821_2,7,7,0
VAIPE_P_821_3,7,7,0
VAIPE_P_822_0,4,4,0
VAIPE_P_822_1,4,4,0
VAIPE_P_822_10,5,5,0
VAIPE_P_822_11,5,5,0
VAIPE_P_822_12,4,4,0
VAIPE_P_822_13,4,4,0
VAIPE_P_822_14,4,4,0
VAIPE_P_822_15,4,4,0
VAIPE_P_822_16,4,4,0
VAIPE_P_822_17,5,5,0
VAIPE_P_822_18,4,4,0
VAIPE_P_822_19,4,4,0
VAIPE_P_822_2,4,4,0
VAIPE_P_822_3,5,5,0
VAIPE_P_822_4,5,5,0
VAIPE_P_822_5,5,5,0
VAIPE_P_822_6,4,4,0
VAIPE_P_822_7,5,5,0
VAIPE_P_822_8,4,4,0
VAIPE_P_822_9,4,4,0
VAIPE_P_826_0,2,0,2
VAIPE_P_827_0,3,3,0
VAIPE_P_827_1,3,3,0
VAIPE_P_827_2,3,3,0
VAIPE_P_827_3,3,3,0
VAIPE_P_828_0,3,3,0
VAIPE_P_828_1,3,3,0
VAIPE_P_828_2,3,3,0
VAIPE_P_828_3,3,3,0
VAIPE_P_829_0,3,3,0
VAIPE_P_829_1,3,3,0
VAIPE_P_829_2,3,3,0
VAIPE_P_829_3,3,3,0
VAIPE_P_829_4,3,3,0
VAIPE_P_830_1,3,3,0
VAIPE_P_830_2,3,3,0
VAIPE_P_831_0,2,2,0
VAIPE_P_831_1,3,3,0
VAIPE_P_831_3,3,3,0
VAIPE_P_832_0,2,2,0
VAIPE_P_832_1,2,2,0
VAIPE_P_832_5,3,3,0
VAIPE_P_832_6,3,3,0
VAIPE_P_833_0,3,2,1
VAIPE_P_833_1,4,2,2
VAIPE_P_834_0,3,1,2
VAIPE_P_834_1,3,0,3
VAIPE_P_834_10,3,0,3
VAIPE_P_834_11,3,0,3
VAIPE_P_834_2,3,0,3
VAIPE_P_834_3,3,1,2
VAIPE_P_834_4,3,1,2
VAIPE_P_834_5,3,1,2
VAIPE_P_834_6,3,1,2
VAIPE_P_834_7,3,1,2
VAIPE_P_834_8,3,0,3
VAIPE_P_834_9,3,0,3
VAIPE_P_835_0,2,2,0
VAIPE_P_835_1,2,2,0
VAIPE_P_835_2,2,2,0
VAIPE_P_835_3,2,2,0
VAIPE_P_836_0,5,3,2
VAIPE_P_836_1,5,3,2
VAIPE_P_836_2,5,3,2
VAIPE_P_836_3,5,3,2
VAIPE_P_836_4,5,3,2
VAIPE_P_836_5,5,3,2
VAIPE_P_837_0,5,5,0
VAIPE_P_838_0,5,5,0
VAIPE_P_838_1,5,5,0
VAIPE_P_838_2,5,5,0
VAIPE_P_839_2,2,2,0
VAIPE_P_83_1,2,2,0
VAIPE_P_840_0,2,2,0
VAIPE_P_840_1,2,2,0
VAIPE_P_841_2,2,2,0
VAIPE_P_842_0,2,2,0
VAIPE_P_842_1,2,2,0
VAIPE_P_843_0,2,2,0
VAIPE_P_843_1,2,2,0
VAIPE_P_844_0,2,2,0
VAIPE_P_844_1,2,2,0
VAIPE_P_844_12,2,2,0
VAIPE_P_844_13,3,3,0
VAIPE_P_844_14,3,3,0
VAIPE_P_844_15,2,2,0
VAIPE_P_844_16,3,3,0
VAIPE_P_844_17,3,3,0
VAIPE_P_844_2,2,2,0
VAIPE_P_844_4,2,2,0
VAIPE_P_844_5,3,3,0
VAIPE_P_844_9,3,3,0
VAIPE_P_845_1,2,2,0
VAIPE_P_845_3,2,2,0
VAIPE_P_845_6,2,2,0
VAIPE_P_845_7,2,2,0
VAIPE_P_846_0,2,0,2
VAIPE_P_846_1,3,0,3
VAIPE_P_847_0,2,0,2
VAIPE_P_847_1,4,0,4
VAIPE_P_848_0,2,0,2
VAIPE_P_848_1,3,0,3
VAIPE_P_848_2,3,0,3
VAIPE_P_848_3,2,0,2
VAIPE_P_848_4,4,0,4
VAIPE_P_848_5,3,0,3
VAIPE_P_849_0,4,0,4
VAIPE_P_849_1,3,0,3
VAIPE_P_849_2,4,0,4
VAIPE_P_849_3,3,0,3
VAIPE_P_849_4,3,0,3
VAIPE_P_849_5,3,0,3
VAIPE_P_84_1,2,2,0
VAIPE_P_850_0,2,1,1
VAIPE_P_850_1,2,1,1
VAIPE_P_850_2,2,1,1
VAIPE_P_850_3,2,1,1
VAIPE_P_850_4,2,1,1
VAIPE_P_850_5,2,1,1
VAIPE_P_850_6,2,1,1
VAIPE_P_850_7,2,1,1
VAIPE_P_851_0,3,2,1
VAIPE_P_851_1,3,2,1
VAIPE_P_851_2,3,2,1
VAIPE_P_851_3,3,2,1
VAIPE_P_851_4,3,2,1
VAIPE_P_851_5,3,2,1
VAIPE_P_852_0,3,1,2
VAIPE_P_853_0,3,1,2
VAIPE_P_854_0,3,1,2
VAIPE_P_855_0,3,1,2
VAIPE_P_855_1,3,1,2
VAIPE_P_855_2,3,1,2
VAIPE_P_855_3,3,1,2
VAIPE_P_855_4,3,1,2
VAIPE_P_856_0,2,1,1
VAIPE_P_856_1,2,1,1
VAIPE_P_856_3,2,1,1
VAIPE_P_858_0,2,2,0
VAIPE_P_85_1,2,2,0
VAIPE_P_861_0,2,2,0
VAIPE_P_862_0,2,2,0
VAIPE_P_863_0,2,2,0
VAIPE_P_865_2,2,2,0
VAIPE_P_865_3,2,2,0
VAIPE_P_865_5,2,2,0
VAIPE_P_865_7,2,2,0
VAIPE_P_866_0,4,3,1
VAIPE_P_866_1,4,3,1
VAIPE_P_866_10,6,3,3
VAIPE_P_866_11,6,3,3
VAIPE_P_866_2,4,3,1
VAIPE_P_866_3,6,3,3
VAIPE_P_866_4,6,3,3
VAIPE_P_866_5,4,3,1
VAIPE_P_866_6,6,3,3
VAIPE_P_866_7,4,3,1
VAIPE_P_866_8,4,3,1
VAIPE_P_866_9,6,3,3
VAIPE_P_867_0,3,2,1
VAIPE_P_867_1,3,2,1
VAIPE_P_867_2,3,2,1
VAIPE_P_867_3,3,2,1
VAIPE_P_867_4,3,2,1
VAIPE_P_867_5,3,2,1
VAIPE_P_868_0,2,2,0
VAIPE_P_868_1,2,2,0
VAIPE_P_868_3,2,2,0
VAIPE_P_868_5,2,2,0
VAIPE_P_869_0,2,1,1
VAIPE_P_869_1,2,1,1
VAIPE_P_869_2,2,1,1
VAIPE_P_869_3,2,1,1
VAIPE_P_869_4,2,1,1
VAIPE_P_869_5,2,1,1
VAIPE_P_86_1,2,2,0
VAIPE_P_870_1,2,2,0
VAIPE_P_870_11,2,2,0
VAIPE_P_870_2,2,2,0
VAIPE_P_870_9,2,2,0
VAIPE_P_871_0,3,3,0
VAIPE_P_871_1,3,3,0
VAIPE_P_872_0,5,0,5
VAIPE_P_872_1,5,0,5
VAIPE_P_872_2,5,0,5
VAIPE_P_872_3,5,0,5
VAIPE_P_872_4,5,0,5
VAIPE_P_872_5,5,0,5
VAIPE_P_872_6,5,0,5
VAIPE_P_872_7,5,0,5
VAIPE_P_873_0,6,4,2
VAIPE_P_873_1,6,4,2
VAIPE_P_873_10,6,4,2
VAIPE_P_873_11,6,4,2
VAIPE_P_873_12,6,4,2
VAIPE_P_873_13,6,4,2
VAIPE_P_873_14,6,4,2
VAIPE_P_873_15,6,4,2
VAIPE_P_873_2,6,4,2
VAIPE_P_873_3,6,4,2
VAIPE_P_873_4,6,4,2
VAIPE_P_873_5,6,4,2
VAIPE_P_873_6,6,4,2
VAIPE_P_873_7,6,4,2
VAIPE_P_873_8,6,4,2
VAIPE_P_873_9,5,4,1
VAIPE_P_874_0,3,3,0
VAIPE_P_874_1,3,3,0
VAIPE_P_874_2,3,3,0
VAIPE_P_874_3,3,3,0
VAIPE_P_874_4,2,2,0
VAIPE_P_874_5,2,2,0
VAIPE_P_874_6,2,2,0
VAIPE_P_875_0,2,2,0
VAIPE_P_875_1,2,2,0
VAIPE_P_875_2,3,3,0
VAIPE_P_875_3,2,2,0
VAIPE_P_875_4,2,2,0
VAIPE_P_875_5,3,3,0
VAIPE_P_875_6,3,3,0
VAIPE_P_875_7,3,3,0
VAIPE_P_876_0,6,6,0
VAIPE_P_876_1,6,6,0
VAIPE_P_876_2,6,6,0
VAIPE_P_876_3,6,6,0
VAIPE_P_876_4,6,6,0
VAIPE_P_876_5,6,6,0
VAIPE_P_876_6,6,6,0
VAIPE_P_876_7,6,6,0
VAIPE_P_877_0,2,2,0
VAIPE_P_87_0,2,2,0
VAIPE_P_87_1,2,2,0
VAIPE_P_87_2,2,2,0
VAIPE_P_87_3,2,2,0
VAIPE_P_87_5,2,2,0
VAIPE_P_880_1,2,2,0
VAIPE_P_881_0,5,3,2
VAIPE_P_881_1,5,3,2
VAIPE_P_881_2,3,1,2
VAIPE_P_881_3,3,1,2
VAIPE_P_882_0,7,7,0
VAIPE_P_882_1,7,7,0
VAIPE_P_882_2,7,7,0
VAIPE_P_882_3,7,7,0
VAIPE_P_882_4,7,7,0
VAIPE_P_882_5,7,7,0
VAIPE_P_882_6,7,7,0
VAIPE_P_882_7,7,7,0
VAIPE_P_888_0,6,6,0
VAIPE_P_888_1,6,6,0
VAIPE_P_888_2,6,6,0
VAIPE_P_888_3,6,6,0
VAIPE_P_889_0,7,2,5
VAIPE_P_889_1,7,2,5
VAIPE_P_889_2,2,0,2
VAIPE_P_889_4,6,2,4
VAIPE_P_889_5,2,0,2
VAIPE_P_890_0,4,2,2
VAIPE_P_890_1,4,2,2
VAIPE_P_890_2,4,2,2
VAIPE_P_890_3,4,2,2
VAIPE_P_891_0,2,0,2
VAIPE_P_891_1,2,0,2
VAIPE_P_891_2,2,0,2
VAIPE_P_891_3,2,0,2
VAIPE_P_891_4,2,0,2
VAIPE_P_891_5,2,0,2
VAIPE_P_892_0,5,4,1
VAIPE_P_892_1,5,4,1
VAIPE_P_892_2,5,4,1
VAIPE_P_892_3,5,4,1
VAIPE_P_893_0,7,3,4
VAIPE_P_893_1,7,3,4
VAIPE_P_893_2,7,3,4
VAIPE_P_893_3,9,3,6
VAIPE_P_893_4,9,3,6
VAIPE_P_893_5,7,3,4
VAIPE_P_893_6,9,3,6
VAIPE_P_893_7,9,3,6
VAIPE_P_893_8,7,3,4
VAIPE_P_894_0,2,1,1
VAIPE_P_895_0,2,1,1
VAIPE_P_896_0,2,1,1
VAIPE_P_897_0,2,2,0
VAIPE_P_897_2,4,4,0
VAIPE_P_897_3,4,4,0
VAIPE_P_898_0,5,1,4
VAIPE_P_898_1,5,1,4
VAIPE_P_898_2,5,1,4
VAIPE_P_898_3,5,1,4
VAIPE_P_898_4,5,1,4
VAIPE_P_898_5,5,1,4
VAIPE_P_898_6,5,1,4
VAIPE_P_898_7,5,1,4
VAIPE_P_899_3,2,2,0
VAIPE_P_899_4,3,3,0
VAIPE_P_899_5,3,3,0
VAIPE_P_899_6,2,2,0
VAIPE_P_899_7,2,2,0
VAIPE_P_899_8,3,3,0
VAIPE_P_899_9,3,3,0
VAIPE_P_8_0,4,4,0
VAIPE_P_8_1,4,4,0
VAIPE_P_8_2,4,4,0
VAIPE_P_900_0,2,2,0
VAIPE_P_900_1,2,2,0
VAIPE_P_900_4,2,2,0
VAIPE_P_902_0,4,2,2
VAIPE_P_902_1,4,2,2
VAIPE_P_903_0,4,2,2
VAIPE_P_903_1,4,2,2
VAIPE_P_903_2,4,2,2
VAIPE_P_904_1,2,2,0
VAIPE_P_905_0,2,2,0
VAIPE_P_905_3,2,2,0
VAIPE_P_906_0,3,1,2
VAIPE_P_906_1,3,1,2
VAIPE_P_906_2,3,1,2
VAIPE_P_906_3,3,1,2
VAIPE_P_906_4,3,1,2
VAIPE_P_906_5,3,1,2
VAIPE_P_907_0,4,2,2
VAIPE_P_907_1,2,0,2
VAIPE_P_907_2,4,2,2
VAIPE_P_907_4,2,0,2
VAIPE_P_908_0,5,3,2
VAIPE_P_908_1,5,3,2
VAIPE_P_908_2,5,3,2
VAIPE_P_908_3,5,3,2
VAIPE_P_908_4,5,3,2
VAIPE_P_908_5,5,3,2
VAIPE_P_908_6,5,3,2
VAIPE_P_908_7,5,3,2
VAIPE_P_909_0,4,4,0
VAIPE_P_909_1,8,4,4
VAIPE_P_910_0,7,3,4
VAIPE_P_910_1,4,4,0
VAIPE_P_910_2,4,4,0
VAIPE_P_911_0,3,3,0
VAIPE_P_911_1,3,3,0
VAIPE_P_911_2,2,2,0
VAIPE_P_911_3,8,4,4
VAIPE_P_911_4,8,4,4
VAIPE_P_912_0,3,3,0
VAIPE_P_912_1,3,3,0
VAIPE_P_913_0,4,4,0
VAIPE_P_913_1,4,4,0
VAIPE_P_913_2,4,4,0
VAIPE_P_913_3,4,4,0
VAIPE_P_913_4,4,4,0
VAIPE_P_913_5,4,4,0
VAIPE_P_913_6,4,4,0
VAIPE_P_913_7,4,4,0
VAIPE_P_913_8,4,4,0
VAIPE_P_914_0,3,1,2
VAIPE_P_915_0,2,0,2
VAIPE_P_917_0,3,1,2
VAIPE_P_919_0,2,2,0
VAIPE_P_920_1,2,2,0
VAIPE_P_920_2,2,2,0
VAIPE_P_921_0,5,3,2
VAIPE_P_921_1,5,3,2
VAIPE_P_921_2,5,3,2
VAIPE_P_921_3,5,3,2
VAIPE_P_921_4,5,3,2
VAIPE_P_921_5,5,3,2
VAIPE_P_921_6,5,3,2
VAIPE_P_921_7,5,3,2
VAIPE_P_921_8,5,3,2
VAIPE_P_922_0,3,3,0
VAIPE_P_922_1,3,3,0
VAIPE_P_922_2,3,3,0
VAIPE_P_922_3,3,3,0
VAIPE_P_923_0,6,5,1
VAIPE_P_923_1,3,2,1
VAIPE_P_923_10,6,5,1
VAIPE_P_923_11,6,4,2
VAIPE_P_923_12,6,5,1
VAIPE_P_923_13,3,2,1
VAIPE_P_923_14,6,5,1
VAIPE_P_923_15,6,5,1
VAIPE_P_923_16,6,5,1
VAIPE_P_923_17,3,2,1
VAIPE_P_923_18,3,2,1
VAIPE_P_923_19,3,2,1
VAIPE_P_923_2,6,5,1
VAIPE_P_923_3,3,2,1
VAIPE_P_923_4,3,2,1
VAIPE_P_923_5,3,2,1
VAIPE_P_923_6,6,5,1
VAIPE_P_923_7,3,2,1
VAIPE_P_923_8,6,5,1
VAIPE_P_923_9,3,2,1
VAIPE_P_924_0,3,3,0
VAIPE_P_924_1,4,4,0
VAIPE_P_924_2,3,3,0
VAIPE_P_925_0,5,4,1
VAIPE_P_925_1,5,4,1
VAIPE_P_925_2,5,4,1
VAIPE_P_925_3,5,3,2
VAIPE_P_925_4,5,4,1
VAIPE_P_925_5,5,4,1
VAIPE_P_926_0,2,1,1
VAIPE_P_926_1,2,1,1
VAIPE_P_926_2,2,1,1
VAIPE_P_926_3,2,1,1
VAIPE_P_927_0,3,1,2
VAIPE_P_927_1,3,1,2
VAIPE_P_927_2,3,1,2
VAIPE_P_927_3,3,1,2
VAIPE_P_928_0,2,2,0
VAIPE_P_929_1,2,2,0
VAIPE_P_930_1,3,3,0
VAIPE_P_930_10,3,3,0
VAIPE_P_930_12,2,2,0
VAIPE_P_930_13,3,3,0
VAIPE_P_930_14,2,2,0
VAIPE_P_930_15,2,2,0
VAIPE_P_930_16,2,2,0
VAIPE_P_930_17,3,3,0
VAIPE_P_930_4,2,2,0
VAIPE_P_930_6,2,2,0
VAIPE_P_930_8,3,3,0
VAIPE_P_930_9,3,3,0
VAIPE_P_931_1,2,2,0
VAIPE_P_931_2,2,2,0
VAIPE_P_931_3,2,2,0
VAIPE_P_931_5,2,2,0
VAIPE_P_932_0,5,5,0
VAIPE_P_933_0,3,3,0
VAIPE_P_933_1,5,5,0
VAIPE_P_934_0,3,3,0
VAIPE_P_934_1,3,3,0
VAIPE_P_934_2,3,3,0
VAIPE_P_934_3,4,4,0
VAIPE_P_935_0,3,3,0
VAIPE_P_935_1,3,3,0
VAIPE_P_935_2,3,3,0
VAIPE_P_935_3,3,3,0
VAIPE_P_936_3,2,2,0
VAIPE_P_936_4,2,2,0
VAIPE_P_936_5,2,2,0
VAIPE_P_936_6,2,2,0
VAIPE_P_936_7,2,2,0
VAIPE_P_937_0,2,2,0
VAIPE_P_938_0,2,2,0
VAIPE_P_938_1,2,2,0
VAIPE_P_939_0,4,4,0
VAIPE_P_939_1,4,4,0
VAIPE_P_939_2,4,4,0
VAIPE_P_939_3,4,4,0
VAIPE_P_939_4,4,4,0
VAIPE_P_939_5,4,4,0
VAIPE_P_939_6,4,4,0
VAIPE_P_939_7,4,4,0
VAIPE_P_940_0,2,0,2
VAIPE_P_940_1,3,1,2
VAIPE_P_940_2,2,0,2
VAIPE_P_940_3,2,0,2
VAIPE_P_940_4,2,0,2
VAIPE_P_940_5,3,1,2
VAIPE_P_940_6,3,1,2
VAIPE_P_941_0,4,1,3
VAIPE_P_941_1,4,1,3
VAIPE_P_941_2,4,1,3
VAIPE_P_941_3,4,1,3
VAIPE_P_942_0,2,2,0
VAIPE_P_942_1,2,2,0
VAIPE_P_942_10,2,2,0
VAIPE_P_942_11,2,2,0
VAIPE_P_942_2,2,2,0
VAIPE_P_942_3,2,2,0
VAIPE_P_942_4,2,2,0
VAIPE_P_942_5,2,2,0
VAIPE_P_942_6,2,2,0
VAIPE_P_942_7,2,2,0
VAIPE_P_942_8,2,2,0
VAIPE_P_942_9,2,2,0
VAIPE_P_943_4,2,2,0
VAIPE_P_943_5,2,2,0
VAIPE_P_943_6,2,2,0
VAIPE_P_943_7,2,2,0
VAIPE_P_944_0,3,1,2
VAIPE_P_944_1,3,1,2
VAIPE_P_944_2,3,1,2
VAIPE_P_944_3,3,1,2
VAIPE_P_944_4,3,1,2
VAIPE_P_944_5,3,1,2
VAIPE_P_944_6,3,1,2
VAIPE_P_944_7,3,1,2
VAIPE_P_945_0,6,6,0
VAIPE_P_945_1,6,6,0
VAIPE_P_945_2,6,6,0
VAIPE_P_945_3,6,6,0
VAIPE_P_945_4,6,6,0
VAIPE_P_945_5,6,6,0
VAIPE_P_945_6,6,6,0
VAIPE_P_945_7,6,6,0
VAIPE_P_946_0,2,2,0
VAIPE_P_946_1,2,2,0
VAIPE_P_946_2,2,2,0
VAIPE_P_946_3,2,2,0
VAIPE_P_946_4,2,2,0
VAIPE_P_946_5,2,2,0
VAIPE_P_946_6,2,2,0
VAIPE_P_946_7,2,2,0
VAIPE_P_946_8,2,2,0
VAIPE_P_946_9,2,2,0
VAIPE_P_947_0,3,3,0
VAIPE_P_947_1,3,3,0
VAIPE_P_947_2,3,3,0
VAIPE_P_947_3,3,3,0
VAIPE_P_947_4,3,3,0
VAIPE_P_947_5,3,3,0
VAIPE_P_947_6,3,3,0
VAIPE_P_947_7,3,3,0
VAIPE_P_948_0,3,3,0
VAIPE_P_948_1,3,3,0
VAIPE_P_948_2,3,3,0
VAIPE_P_948_3,3,3,0
VAIPE_P_949_0,6,2,4
VAIPE_P_949_1,6,2,4
VAIPE_P_949_2,6,2,4
VAIPE_P_949_3,6,2,4
VAIPE_P_950_0,8,2,6
VAIPE_P_951_0,6,2,4
VAIPE_P_952_0,4,1,3
VAIPE_P_952_1,4,1,3
VAIPE_P_952_2,4,1,3
VAIPE_P_952_3,4,1,3
VAIPE_P_953_0,2,1,1
VAIPE_P_953_1,2,1,1
VAIPE_P_953_10,2,1,1
VAIPE_P_953_11,2,1,1
VAIPE_P_953_12,2,1,1
VAIPE_P_953_13,2,1,1
VAIPE_P_953_14,2,1,1
VAIPE_P_953_2,2,1,1
VAIPE_P_953_3,2,1,1
VAIPE_P_953_4,2,1,1
VAIPE_P_953_5,2,1,1
VAIPE_P_953_6,2,1,1
VAIPE_P_953_7,2,1,1
VAIPE_P_953_8,2,1,1
VAIPE_P_953_9,2,1,1
VAIPE_P_954_0,2,1,1
VAIPE_P_954_1,2,1,1
VAIPE_P_954_10,2,1,1
VAIPE_P_954_11,2,1,1
VAIPE_P_954_12,2,1,1
VAIPE_P_954_13,2,1,1
VAIPE_P_954_14,2,1,1
VAIPE_P_954_2,2,1,1
VAIPE_P_954_3,2,1,1
VAIPE_P_954_4,2,1,1
VAIPE_P_954_5,2,1,1
VAIPE_P_954_6,2,1,1
VAIPE_P_954_7,2,1,1
VAIPE_P_954_8,2,1,1
VAIPE_P_954_9,2,1,1
VAIPE_P_955_0,2,2,0
VAIPE_P_955_1,2,2,0
VAIPE_P_962_0,2,2,0
VAIPE_P_962_1,2,2,0
VAIPE_P_962_2,2,2,0
VAIPE_P_962_3,2,2,0
VAIPE_P_962_4,2,2,0
VAIPE_P_962_5,2,2,0
VAIPE_P_962_6,2,2,0
VAIPE_P_962_7,2,2,0
VAIPE_P_963_0,5,5,0
VAIPE_P_963_1,5,5,0
VAIPE_P_963_2,5,5,0
VAIPE_P_963_3,5,5,0
VAIPE_P_963_4,5,5,0
VAIPE_P_963_5,5,5,0
VAIPE_P_963_6,5,5,0
VAIPE_P_963_7,5,5,0
VAIPE_P_963_8,5,5,0
VAIPE_P_964_0,4,2,2
VAIPE_P_964_1,4,2,2
VAIPE_P_965_0,4,0,4
VAIPE_P_965_1,6,0,6
VAIPE_P_965_2,4,0,4
VAIPE_P_965_3,6,0,6
VAIPE_P_966_0,4,2,2
VAIPE_P_966_1,4,2,2
VAIPE_P_967_0,2,1,1
VAIPE_P_967_1,2,1,1
VAIPE_P_968_0,2,2,0
VAIPE_P_968_1,2,2,0
VAIPE_P_968_2,2,2,0
VAIPE_P_968_3,2,2,0
VAIPE_P_968_4,2,2,0
VAIPE_P_969_0,3,3,0
VAIPE_P_969_1,3,3,0
VAIPE_P_969_2,3,3,0
VAIPE_P_969_3,3,3,0
VAIPE_P_969_4,3,3,0
VAIPE_P_969_5,3,3,0
VAIPE_P_969_6,3,3,0
VAIPE_P_969_7,3,3,0
VAIPE_P_970_0,6,2,4
VAIPE_P_970_1,6,2,4
VAIPE_P_972_0,2,2,0
VAIPE_P_973_0,2,2,0
VAIPE_P_974_0,2,2,0
VAIPE_P_975_0,2,2,0
VAIPE_P_976_0,2,2,0
VAIPE_P_976_1,2,2,0
VAIPE_P_976_2,2,2,0
VAIPE_P_976_3,2,2,0
VAIPE_P_977_0,4,4,0
VAIPE_P_977_1,4,4,0
VAIPE_P_977_2,4,4,0
VAIPE_P_977_3,3,3,0
VAIPE_P_977_4,3,3,0
VAIPE_P_978_0,4,2,2
VAIPE_P_978_1,4,2,2
VAIPE_P_978_2,4,2,2
VAIPE_P_978_3,4,2,2
VAIPE_P_979_0,5,5,0
VAIPE_P_979_1,4,4,0
VAIPE_P_979_2,5,5,0
VAIPE_P_979_3,4,4,0
VAIPE_P_97_0,4,2,2
VAIPE_P_97_1,4,2,2
VAIPE_P_980_0,2,2,0
VAIPE_P_981_0,2,2,0
VAIPE_P_982_0,6,4,2
VAIPE_P_982_1,6,4,2
VAIPE_P_982_2,5,3,2
VAIPE_P_982_3,5,3,2
VAIPE_P_983_0,5,3,2
VAIPE_P_983_1,5,3,2
VAIPE_P_983_2,5,3,2
VAIPE_P_983_3,5,3,2
VAIPE_P_984_0,3,2,1
VAIPE_P_984_1,3,2,1
VAIPE_P_984_2,3,2,1
VAIPE_P_984_3,3,2,1
VAIPE_P_984_4,3,2,1
VAIPE_P_984_5,3,2,1
VAIPE_P_985_0,3,2,1
VAIPE_P_985_1,3,2,1
VAIPE_P_985_2,3,2,1
VAIPE_P_985_3,3,2,1
VAIPE_P_985_4,3,2,1
VAIPE_P_985_5,3,2,1
VAIPE_P_986_0,6,6,0
VAIPE_P_986_1,6,6,0
VAIPE_P_987_0,4,2,2
VAIPE_P_987_1,4,2,2
VAIPE_P_987_2,4,2,2
VAIPE_P_987_3,4,2,2
VAIPE_P_988_0,3,1,2
VAIPE_P_988_1,4,1,3
VAIPE_P_988_2,4,1,3
VAIPE_P_988_3,4,1,3
VAIPE_P_988_4,3,1,2
VAIPE_P_988_5,3,1,2
VAIPE_P_988_6,3,1,2
VAIPE_P_98_0,4,2,2
VAIPE_P_98_1,4,2,2
VAIPE_P_998_0,2,2,0
VAIPE_P_998_1,2,2,0
VAIPE_P_998_2,2,2,0
VAIPE_P_998_3,2,2,0
VAIPE_P_998_4,2,2,0
VAIPE_P_998_5,2,2,0
VAIPE_P_998_6,2,2,0
VAIPE_P_998_7,2,2,0
VAIPE_P_999_0,4,4,0
VAIPE_P_99_0,6,3,3
VAIPE_P_99_1,6,3,3
VAIPE_P_99_10,6,3,3
VAIPE_P_99_11,5,3,2
VAIPE_P_99_12,5,3,2
VAIPE_P_99_13,5,3,2
VAIPE_P_99_14,5,3,2
VAIPE_P_99_15,6,3,3
VAIPE_P_99_16,5,3,2
VAIPE_P_99_17,5,3,2
VAIPE_P_99_18,5,3,2
VAIPE_P_99_19,5,3,2
VAIPE_P_99_2,6,3,3
VAIPE_P_99_20,6,3,3
VAIPE_P_99_21,6,3,3
VAIPE_P_99_22,6,3,3
VAIPE_P_99_23,6,3,3
VAIPE_P_99_3,6,3,3
VAIPE_P_99_4,6,3,3
VAIPE_P_99_5,5,3,2
VAIPE_P_99_6,5,3,2
VAIPE_P_99_7,6,3,3
VAIPE_P_99_8,5,3,2
VAIPE_P_99_9,5,3,2
VAIPE_P_9_0,4,4,0
VAIPE_P_9_1,3,3,0
VAIPE_P_9_2,4,4,0
